# software=NimbleScan	version=2.2.14	imagefile=I:\iceland-mirror\New_image_files\ORDER_ID1791_Rieck_RZPD\56577_635.tif	designfile=I:\NimbleScan\pipeline\Design_files\2005-07-28_Mouse_heart_ChIP.ndf	designname=2005-07-28_Mouse_heart_ChIP	designid=2389	date=Fri Aug 26 10:17:14 CDT 2005	border=0	ul_x=82.240	ul_y=23.110	ur_x=2677.430	ur_y=26.510	lr_x=2672.830	lr_y=3493.430	ll_x=77.530	ll_y=3490.320	score=0.180	qcscore=0.243	locallyaligned=no	auto=yes
IMAGE_ID	GENE_EXPR_OPTION	SEQ_ID	PROBE_ID	POSITION	X	Y	MATCH_INDEX	SEQ_URL	PM	MM
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056108331	56108331	601	785	39758663	NA	10907.89	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056105036	56105036	211	717	39764959	NA	7626.56	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056106605	56106605	372	150	39765826	NA	924	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056103506	56103506	37	673	39771655	NA	53307.22	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056103846	56103846	221	1	39775343	NA	8831.11	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056107736	56107736	264	672	39775665	NA	5653	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056104186	56104186	124	914	39775867	NA	16529.11	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056104696	56104696	152	10	39778103	NA	9341.33	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056103421	56103421	373	619	39781281	NA	27204.33	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056103081	56103081	347	721	39789662	NA	11851.11	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056106210	56106210	500	836	39793436	NA	2498.89	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056102996	56102996	270	956	39794167	NA	2163.67	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056107821	56107821	242	288	39795281	NA	8579	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056102911	56102911	736	948	39803298	NA	3220.89	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056108501	56108501	5	233	39809655	NA	3194.89	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056105206	56105206	754	496	39811413	NA	4507.44	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056107906	56107906	544	916	39811753	NA	12028	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056104356	56104356	9	551	39844775	NA	14471	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056103336	56103336	167	955	39845787	NA	28355.67	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056102146	56102146	541	803	39847105	NA	1669.33	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056102571	56102571	581	853	39848260	NA	2365.22	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056107991	56107991	344	330	39852711	NA	4307.78	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056108161	56108161	415	419	39859999	NA	5261.78	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056104866	56104866	278	156	39861955	NA	3175.78	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056106690	56106690	613	367	39868297	NA	927.78	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056102826	56102826	196	978	39874855	NA	2749.44	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056105461	56105461	440	378	39874865	NA	4851.11	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056104611	56104611	315	453	39892762	NA	8029.11	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056107311	56107311	473	703	39897079	NA	2143.22	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056106040	56106040	696	90	39901586	NA	1593.67	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056104526	56104526	10	750	39908489	NA	20346.11	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056103676	56103676	589	267	39918079	NA	3372.11	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056107566	56107566	372	522	39924566	NA	7053.67	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056104016	56104016	7	249	39940407	NA	28621.55	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056102741	56102741	701	535	39942829	NA	2086.56	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056108246	56108246	664	392	39944066	NA	7877	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056104781	56104781	265	879	39945138	NA	14452.11	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056104951	56104951	153	155	39948258	NA	5896.56	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056102061	56102061	265	199	39967252	NA	1575.67	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056102316	56102316	238	514	39971207	NA	4114.44	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056102486	56102486	530	780	39979951	NA	3770.78	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056103251	56103251	660	840	39980396	NA	10402	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056107651	56107651	244	844	39986467	NA	11288.11	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056105121	56105121	192	990	39987337	NA	4503.22	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056106295	56106295	597	339	39989931	NA	634.56	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056103166	56103166	139	751	39990167	NA	1756.33	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056105640	56105640	193	325	39990666	NA	2317.89	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056101976	56101976	361	1019	39995783	NA	2426.33	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056102231	56102231	731	709	39995816	NA	6713.44	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056104271	56104271	149	577	40013759	NA	18804.45	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056108416	56108416	173	293	40047664	NA	9157.11	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056103761	56103761	753	273	40051648	NA	24691.55	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056106380	56106380	700	766	40055284	NA	789.44	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056104441	56104441	550	170	40058825	NA	14114.67	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056106125	56106125	179	583	40059315	NA	2154	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056107481	56107481	129	467	40065210	NA	8557.11	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056103931	56103931	78	466	40068873	NA	8678.89	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056105291	56105291	215	209	40069133	NA	4826.78	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056107226	56107226	596	380	40070980	NA	981.22	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056105870	56105870	90	460	40073025	NA	1904.67	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056105376	56105376	53	383	40073945	NA	15614.78	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056106465	56106465	681	647	40074344	NA	1158.22	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056107056	56107056	516	874	40078860	NA	1466.78	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056106958	56106958	531	715	40079742	NA	668.89	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056105955	56105955	618	674	40091999	NA	1221.67	0
56577_635	BLOCK1	chr8:56101891-56108604	CHR8P056105785	56105785	289	231	40099426	NA	1947	0
56577_635	BLOCK1	chr8:56235879-56235978	CHR8P056235910	56235910	333	99	39929090	NA	991.11	0
56577_635	BLOCK1	chr8:56236203-56236575	CHR8P056236288	56236288	67	621	39722213	NA	1238.11	0
56577_635	BLOCK1	chr8:56236203-56236575	CHR8P056236203	56236203	389	279	39784887	NA	984.56	0
56577_635	BLOCK1	chr8:56236203-56236575	CHR8P056236373	56236373	222	6	39829817	NA	1281.11	0
56577_635	BLOCK1	chr8:56236203-56236575	CHR8P056236458	56236458	123	631	39859972	NA	3206.67	0
56577_635	BLOCK1	chr8:56236754-56237216	CHR8P056236756	56236756	162	566	39807791	NA	2155.44	0
56577_635	BLOCK1	chr8:56236754-56237216	CHR8P056237096	56237096	91	751	39844223	NA	1776.89	0
56577_635	BLOCK1	chr8:56236754-56237216	CHR8P056236926	56236926	546	248	39920305	NA	2596.89	0
56577_635	BLOCK1	chr8:56236754-56237216	CHR8P056237011	56237011	28	428	40062581	NA	4640.33	0
56577_635	BLOCK1	chr8:56236754-56237216	CHR8P056236841	56236841	643	789	40069696	NA	2121.89	0
56577_635	BLOCK1	chr8:56238529-56238784	CHR8P056238699	56238699	273	333	39826433	NA	3551.89	0
56577_635	BLOCK1	chr8:56238529-56238784	CHR8P056238614	56238614	631	109	39857585	NA	2382.33	0
56577_635	BLOCK1	chr8:56238529-56238784	CHR8P056238529	56238529	575	155	39958422	NA	2607.22	0
56577_635	BLOCK1	chr8:56239421-56239520	CHR8P056239421	56239421	237	629	39725687	NA	10643.78	0
56577_635	BLOCK1	chr8:56239890-56239990	CHR8P056239890	56239890	138	176	39885887	NA	1325.11	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056241598	56241598	97	59	39775020	NA	1391.44	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056242278	56242278	404	536	39779690	NA	3296.56	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056242193	56242193	116	934	39791255	NA	1903	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056241258	56241258	225	181	39844681	NA	2290.44	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056241768	56241768	238	910	39845690	NA	2306.44	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056241343	56241343	713	793	39853909	NA	1139.11	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056240748	56240748	334	772	39876669	NA	5405.11	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056241003	56241003	233	921	39897473	NA	1831.67	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056241853	56241853	387	145	39898311	NA	2144.11	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056241088	56241088	115	501	39899885	NA	1649.67	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056241173	56241173	101	781	39925343	NA	1561.22	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056241428	56241428	592	482	39955867	NA	2116.33	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056242023	56242023	373	955	39974357	NA	3562.78	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056241938	56241938	551	897	39984150	NA	3462.89	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056240833	56240833	514	414	39996167	NA	3572.33	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056242108	56242108	120	330	39998741	NA	1506.78	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056240663	56240663	721	837	40047307	NA	7925.11	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056241513	56241513	403	635	40059863	NA	2129.78	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056240918	56240918	391	985	40063418	NA	1738.56	0
56577_635	BLOCK1	chr8:56240663-56242351	CHR8P056241683	56241683	132	732	40073455	NA	1226.11	0
56577_635	BLOCK1	chr8:56242463-56243092	CHR8P056242902	56242902	68	906	39785376	NA	2230.56	0
56577_635	BLOCK1	chr8:56242463-56243092	CHR8P056242633	56242633	63	663	39808643	NA	6922	0
56577_635	BLOCK1	chr8:56242463-56243092	CHR8P056242548	56242548	210	4	39842922	NA	2870.11	0
56577_635	BLOCK1	chr8:56242463-56243092	CHR8P056242987	56242987	621	505	39902959	NA	2001.44	0
56577_635	BLOCK1	chr8:56242463-56243092	CHR8P056242732	56242732	14	850	39992053	NA	2625.11	0
56577_635	BLOCK1	chr8:56242463-56243092	CHR8P056242463	56242463	530	506	40021009	NA	1559.22	0
56577_635	BLOCK1	chr8:56242463-56243092	CHR8P056242817	56242817	504	440	40051153	NA	3996	0
56577_635	BLOCK1	chr8:56243679-56243778	CHR8P056243679	56243679	262	534	39754463	NA	12145.78	0
56577_635	BLOCK1	chr8:56244041-56244140	CHR8P056244041	56244041	43	729	40075712	NA	1563.89	0
56577_635	BLOCK1	chr8:56245004-56245104	CHR8P056245004	56245004	414	76	39741645	NA	1503.78	0
56577_635	BLOCK1	chr8:56247046-56247145	CHR8P056247070	56247070	189	103	39805303	NA	1916	0
56577_635	BLOCK1	chr8:56247523-56247622	CHR8P056247557	56247557	179	613	40076477	NA	2774.89	0
56577_635	BLOCK1	chr8:56247749-56247849	CHR8P056247749	56247749	641	201	40032985	NA	1359.11	0
56577_635	BLOCK1	chr8:56248312-56248411	CHR8P056248312	56248312	191	605	39818472	NA	1625.33	0
56577_635	BLOCK1	chr8:56248922-56249099	CHR8P056248922	56248922	652	934	39832487	NA	763	0
56577_635	BLOCK1	chr8:56252956-56253055	CHR8P056252956	56252956	299	549	40098256	NA	850.78	0
56577_635	BLOCK1	chr8:56255158-56255409	CHR8P056255243	56255243	191	163	39816754	NA	1068.78	0
56577_635	BLOCK1	chr8:56255158-56255409	CHR8P056255328	56255328	233	427	39923795	NA	896.22	0
56577_635	BLOCK1	chr8:56255158-56255409	CHR8P056255158	56255158	457	977	40087002	NA	2016.11	0
56577_635	BLOCK1	chr8:56257134-56257257	CHR8P056257134	56257134	633	591	39756171	NA	1046.33	0
56577_635	BLOCK1	chr8:56257476-56257607	CHR8P056257476	56257476	450	606	39842799	NA	789.11	0
56577_635	BLOCK1	chr8:56258299-56258435	CHR8P056258299	56258299	208	584	39935393	NA	1208	0
56577_635	BLOCK1	chr8:56258299-56258435	CHR8P056258384	56258384	351	481	40061189	NA	2859.22	0
56577_635	BLOCK1	chr8:56270503-56270602	CHR8P056270503	56270503	137	757	39816110	NA	3763.78	0
56577_635	BLOCK1	chr8:56270722-56270822	CHR8P056270722	56270722	702	964	39937123	NA	19444.55	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056271424	56271424	650	418	39732906	NA	5855.78	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056271686	56271686	753	465	39765405	NA	2551.89	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056272638	56272638	573	639	39816559	NA	2102.44	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056271509	56271509	527	151	39850167	NA	1898.44	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056271941	56271941	284	962	39866915	NA	1161.22	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056271084	56271084	467	61	39898788	NA	1173.56	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056272281	56272281	530	864	39904935	NA	1013.56	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056272111	56272111	736	432	39907581	NA	960.78	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056271856	56271856	622	382	39911888	NA	1079.44	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056271339	56271339	366	540	39918393	NA	4927.89	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056272383	56272383	100	10	39921301	NA	1080	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056272026	56272026	365	693	39944842	NA	1351.89	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056272196	56272196	395	147	39969625	NA	765.33	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056271169	56271169	438	574	39975591	NA	1911	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056271254	56271254	191	375	39998725	NA	1701.89	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056271771	56271771	421	25	40016499	NA	1225	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056272468	56272468	307	193	40026227	NA	743.67	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056272553	56272553	387	193	40051245	NA	769.67	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056272808	56272808	573	621	40082865	NA	1017.67	0
56577_635	BLOCK1	chr8:56271084-56272866	CHR8P056272723	56272723	342	304	40102694	NA	2036.22	0
56577_635	BLOCK1	chr8:56293450-56293606	CHR8P056293450	56293450	584	192	39947144	NA	618.44	0
56577_635	BLOCK1	chr8:56293450-56293606	CHR8P056293535	56293535	405	855	40049543	NA	855.33	0
56577_635	BLOCK1	chr8:56293769-56293868	CHR8P056293769	56293769	147	555	40076867	NA	1915.78	0
56577_635	BLOCK1	chr8:56294261-56294361	CHR8P056294261	56294261	621	787	39883659	NA	4772.89	0
56577_635	BLOCK1	chr8:56295169-56295356	CHR8P056295254	56295254	366	690	39720219	NA	11183	0
56577_635	BLOCK1	chr8:56295169-56295356	CHR8P056295169	56295169	230	346	39803314	NA	3064.67	0
56577_635	BLOCK1	chr8:56296403-56297009	CHR8P056296743	56296743	372	656	39821922	NA	1793.11	0
56577_635	BLOCK1	chr8:56296403-56297009	CHR8P056296828	56296828	350	612	39847375	NA	1559.89	0
56577_635	BLOCK1	chr8:56296403-56297009	CHR8P056296488	56296488	472	270	39847731	NA	702	0
56577_635	BLOCK1	chr8:56296403-56297009	CHR8P056296913	56296913	673	439	39873666	NA	1713.11	0
56577_635	BLOCK1	chr8:56296403-56297009	CHR8P056296573	56296573	606	168	39900504	NA	833.78	0
56577_635	BLOCK1	chr8:56296403-56297009	CHR8P056296403	56296403	182	734	39950802	NA	1258.67	0
56577_635	BLOCK1	chr8:56296403-56297009	CHR8P056296658	56296658	221	829	39976639	NA	764.11	0
56577_635	BLOCK1	chr8:56297252-56297352	CHR8P056297261	56297261	450	262	39890939	NA	1262	0
56577_635	BLOCK1	chr8:56367832-56368631	CHR8P056368172	56368172	469	133	39751045	NA	1159	0
56577_635	BLOCK1	chr8:56367832-56368631	CHR8P056368002	56368002	36	62	39780371	NA	4730.89	0
56577_635	BLOCK1	chr8:56367832-56368631	CHR8P056367917	56367917	650	186	39832561	NA	2234.78	0
56577_635	BLOCK1	chr8:56367832-56368631	CHR8P056368512	56368512	460	480	39848148	NA	2344.11	0
56577_635	BLOCK1	chr8:56367832-56368631	CHR8P056368342	56368342	60	62	39877282	NA	1289.89	0
56577_635	BLOCK1	chr8:56367832-56368631	CHR8P056368257	56368257	732	514	39885719	NA	2246.33	0
56577_635	BLOCK1	chr8:56367832-56368631	CHR8P056368427	56368427	162	724	39915231	NA	2578.33	0
56577_635	BLOCK1	chr8:56367832-56368631	CHR8P056368087	56368087	678	64	39928439	NA	1832.56	0
56577_635	BLOCK1	chr8:56367832-56368631	CHR8P056367832	56367832	695	665	39968015	NA	4047.22	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056371083	56371083	767	771	39729999	NA	1047.44	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056370596	56370596	195	339	39738197	NA	1012.11	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056370913	56370913	113	699	39792159	NA	1511	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056369349	56369349	280	162	39813540	NA	1290.33	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056371168	56371168	458	1008	39821368	NA	3809.78	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056369689	56369689	702	638	39831011	NA	2511.33	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056370001	56370001	573	439	39840301	NA	1464.56	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056369604	56369604	112	844	39900895	NA	1919.89	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056370171	56370171	135	941	39902546	NA	954.11	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056370511	56370511	534	624	39908875	NA	2092.67	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056370256	56370256	281	967	39940501	NA	1079.89	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056370998	56370998	219	75	39960957	NA	2003.11	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056369179	56369179	254	140	39962676	NA	3019.89	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056370086	56370086	215	385	39962983	NA	2189.67	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056370341	56370341	141	365	39996125	NA	829	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056369519	56369519	65	937	39996595	NA	1449.11	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056369434	56369434	618	308	40010895	NA	1566.33	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056370681	56370681	224	380	40027960	NA	1759.44	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056370426	56370426	51	877	40068569	NA	1885	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056369094	56369094	363	217	40083155	NA	1932.89	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056369774	56369774	188	314	40097845	NA	2601.67	0
56577_635	BLOCK1	chr8:56369094-56371293	CHR8P056369264	56369264	224	566	40101564	NA	3315.44	0
56577_635	BLOCK1	chr8:59789458-59789619	CHR8P059789458	59789458	349	1005	39948363	NA	1278.89	0
56577_635	BLOCK1	chr8:59789458-59789619	CHR8P059789543	59789543	165	581	40066128	NA	1328	0
56577_635	BLOCK1	chr8:59789784-59789884	CHR8P059789784	59789784	637	445	39952447	NA	7749.22	0
56577_635	BLOCK1	chr8:59791474-59791825	CHR8P059791729	59791729	89	957	39747165	NA	9494.56	0
56577_635	BLOCK1	chr8:59791474-59791825	CHR8P059791559	59791559	628	812	39832759	NA	12618.89	0
56577_635	BLOCK1	chr8:59791474-59791825	CHR8P059791474	59791474	222	194	39918707	NA	10759.56	0
56577_635	BLOCK1	chr8:59791474-59791825	CHR8P059791644	59791644	467	935	39925801	NA	9893.44	0
56577_635	BLOCK1	chr8:59792012-59792112	CHR8P059792012	59792012	89	859	39870880	NA	14146	0
56577_635	BLOCK1	chr8:59793785-59793928	CHR8P059793870	59793870	300	532	39942320	NA	3306.67	0
56577_635	BLOCK1	chr8:59793785-59793928	CHR8P059793785	59793785	688	954	40033867	NA	2654.11	0
56577_635	BLOCK1	chr8:59853104-59853903	CHR8P059853104	59853104	566	586	39818346	NA	2190.78	0
56577_635	BLOCK1	chr8:59853104-59853903	CHR8P059853784	59853784	744	82	39856978	NA	4663.11	0
56577_635	BLOCK1	chr8:59853104-59853903	CHR8P059853614	59853614	491	935	39894848	NA	1301.56	0
56577_635	BLOCK1	chr8:59853104-59853903	CHR8P059853699	59853699	141	703	39943615	NA	2592.89	0
56577_635	BLOCK1	chr8:59853104-59853903	CHR8P059853529	59853529	454	98	39981003	NA	2033.67	0
56577_635	BLOCK1	chr8:59853104-59853903	CHR8P059853274	59853274	120	648	39984934	NA	3513.78	0
56577_635	BLOCK1	chr8:59853104-59853903	CHR8P059853359	59853359	80	98	40012195	NA	2439.67	0
56577_635	BLOCK1	chr8:59853104-59853903	CHR8P059853444	59853444	298	376	40029160	NA	2475.89	0
56577_635	BLOCK1	chr8:59853104-59853903	CHR8P059853189	59853189	316	26	40043247	NA	2395.22	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059856188	59856188	588	870	39731807	NA	2935.67	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059854375	59854375	373	69	39732577	NA	1432.78	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059854545	59854545	197	33	39745054	NA	1096.22	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059856103	59856103	198	778	39759459	NA	3958.22	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059855763	59855763	226	154	39798824	NA	1331.67	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059855072	59855072	266	292	39800265	NA	8622.89	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059855157	59855157	199	951	39825565	NA	2151.44	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059854264	59854264	101	459	39848051	NA	963.44	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059854179	59854179	52	858	39875852	NA	804.67	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059854630	59854630	467	197	39879331	NA	916.89	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059855561	59855561	487	537	39911133	NA	1032.33	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059855391	59855391	127	85	39937599	NA	1076.11	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059854800	59854800	173	721	39940351	NA	1473.78	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059855306	59855306	277	589	39941277	NA	2154.67	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059855848	59855848	598	334	39944247	NA	2854.78	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059854094	59854094	533	489	39984663	NA	823.44	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059854460	59854460	152	870	39988451	NA	983.56	0
